t,T,P,edge,bal,ela,area
1313.0,0.7108949449245054,5.0,10250.0,9145989.174843937,966.7216962987054,18472659.96130597
1314.0,2.0269484082425393,5.0,10300.0,-6772251.732740927,1168.110838221326,18502659.96130597
1315.0,2.9596080194391483,5.0,10300.0,-17987864.47832723,1314.5711420382959,18502659.96130597
1316.0,-0.003411684494786904,5.0,10350.0,17563732.8819568,856.3760457479557,18532659.96130597
1317.0,1.290359002477512,5.0,10350.0,1973436.5463103065,1053.5288063950811,18532659.96130597
1318.0,1.2369651029882593,5.0,10350.0,2615099.424208178,1053.572891795286,18532659.96130597
1319.0,1.8197740966902147,5.0,10400.0,-4522179.027567914,1136.0290062633735,18562659.96130597
1320.0,0.9721774866199837,5.0,10400.0,5704339.251972511,1004.6443881735374,18562659.96130597
1321.0,0.4263086046310516,5.0,10450.0,12199808.40950792,923.6238264360586,18592659.96130597
1322.0,1.6548952384663087,5.0,10450.0,-2644719.510279582,1116.9760010548575,18592659.96130597
1323.0,1.791662964121393,5.0,10450.0,-4292279.602516273,1136.2532472887249,18592659.96130597
1324.0,2.119459414964128,5.0,10500.0,-8374549.453498857,1184.1647806939839,18622659.96130597
1325.0,1.4920612810703107,5.0,10500.0,-779517.7087868918,1084.0072571983362,18622659.96130597
1326.0,0.8893137409247096,5.0,10500.0,6514461.23034432,996.044161759298,18622659.96130597
1327.0,2.4219504041418585,5.0,10550.0,-12170447.427388001,1229.4002751993157,18652659.96130597
1328.0,3.155825251323642,5.0,10550.0,-21070541.650760043,1340.4715233729903,18652659.96130597
1329.0,1.6158923154861364,5.0,10550.0,-2409051.182724229,1104.489307187228,18652659.96130597
1330.0,1.2960911915220734,5.0,10550.0,1454327.2737037698,1061.274670929572,18652659.96130597
1331.0,0.4693812769426833,5.0,10550.0,11463444.99097411,930.345528932618,18652659.96130597
1332.0,1.0755294654664391,5.0,10600.0,3997787.36897722,1021.9608301923738,18682659.96130597
1333.0,1.6238011636904979,5.0,10600.0,-2666890.6469740802,1105.3404596025853,18682659.96130597
1334.0,0.7635573707019399,5.0,10600.0,7774627.665793976,976.1550573445368,18682659.96130597
1335.0,0.3483375681110723,5.0,10600.0,12813651.088229582,911.7668252063743,18682659.96130597
1336.0,0.5673056902018452,5.0,10600.0,10156068.17373141,946.6252063095276,18682659.96130597
1337.0,-0.6480153144275929,5.0,10650.0,24848906.29303593,758.0911957266318,18712659.96130597
1338.0,0.10123177808778694,5.0,10650.0,15750453.452138476,874.0512925486844,18712659.96130597
1339.0,1.8640979687549315,5.0,10650.0,-5667771.5216273,1147.5281043283198,18712659.96130597
1340.0,0.7502504784442663,5.0,10650.0,7905916.208264515,977.4309664566276,18712659.96130597
1341.0,0.4047195862690214,5.0,10700.0,12038949.606668565,921.7136279816352,18742659.96130597
1342.0,1.232017929251347,5.0,10700.0,1985947.6993157957,1045.8556049083463,18742659.96130597
1343.0,0.6869873231726227,5.0,10700.0,8652368.053331228,965.0560069801804,18742659.96130597
1344.0,1.3484143960877946,5.0,10700.0,620507.623228509,1066.5588296076746,18742659.96130597
1345.0,0.11619579908811772,5.0,10700.0,15657752.771470359,876.3290956171527,18742659.96130597
1346.0,2.2336639062696984,5.0,10750.0,-10242003.57339717,1204.8735596180563,18772659.96130597
1347.0,1.946958370358792,5.0,10750.0,-6718746.083535839,1161.4028870647437,18772659.96130597
1348.0,1.7044840367080276,5.0,10750.0,-3742046.4610911896,1118.7189411923664,18772659.96130597
1349.0,2.978757785494465,5.0,10750.0,-19278345.20910183,1317.2401296719975,18772659.96130597
1350.0,0.7659824628473606,5.0,10750.0,7728015.066965434,975.0867705306338,18772659.96130597
1351.0,0.9789109039782513,5.0,10750.0,5130733.634100433,1007.6270886848829,18772659.96130597
1352.0,0.8864465500253838,5.0,10800.0,6158358.072906086,994.4819641349818,18802659.96130597
1353.0,2.332692108045534,5.0,10800.0,-11513026.826866947,1216.8488859751108,18802659.96130597
1354.0,1.3125397003328434,5.0,10800.0,958031.4398693247,1065.2610023430393,18802659.96130597
1355.0,2.3701256256293926,5.0,10800.0,-11967261.948933177,1220.982218568577,18802659.96130597
1356.0,0.8604993613705174,5.0,10800.0,6480541.573026194,988.6188969108235,18802659.96130597
1357.0,0.9468545812340636,5.0,10800.0,5421015.979828117,1006.9999553411235,18802659.96130597
1358.0,1.5867248888674128,5.0,10850.0,-2517959.328459411,1107.791700397619,18832659.96130597
1359.0,1.835481674646835,5.0,10850.0,-5563950.529997058,1136.9603615578399,18832659.96130597
1360.0,2.7760535497770764,5.0,10850.0,-17080058.285352953,1287.7019243298334,18832659.96130597
1361.0,0.9962457808843297,5.0,10850.0,4700161.450601584,1012.4029829797295,18832659.96130597
1362.0,-1.0593191052123485,5.0,10850.0,29853194.384976123,693.8411659968106,18832659.96130597
1363.0,1.6953032162907569,5.0,10850.0,-3869544.3982246397,1118.0056461067759,18832659.96130597
1364.0,1.7601464950137657,5.0,10850.0,-4659323.613633365,1130.1490870879375,18832659.96130597
1365.0,1.95121333387256,5.0,10900.0,-7119264.205755214,1159.529549227307,18862659.96130597
1366.0,1.730132090138511,5.0,10900.0,-4408289.797215935,1129.4332616898957,18862659.96130597
1367.0,1.0790258927348866,5.0,10900.0,3572207.4824868515,1025.022899513261,18862659.96130597
1368.0,0.48212881577219147,5.0,10900.0,10887446.275370954,931.2274890822758,18862659.96130597
1369.0,1.4436710267341066,5.0,10900.0,-902010.6510492275,1085.5662689938206,18862659.96130597
1370.0,2.0646210728510486,5.0,10900.0,-8513005.027800294,1177.66616322672,18862659.96130597
1371.0,1.2653777534972823,5.0,10900.0,1286884.6457048114,1054.2051962176897,18862659.96130597
1372.0,0.812096601559988,5.0,10950.0,6741132.022702342,980.4829652933588,18892659.96130597
1373.0,2.34818636337649,5.0,10950.0,-12122436.402516864,1220.0736684271635,18892659.96130597
1374.0,1.027658762957329,5.0,10950.0,4093011.3481276007,1012.4751476403076,18892659.96130597
1375.0,1.3943828966769178,5.0,10950.0,-413255.976701241,1074.861452632093,18892659.96130597
1376.0,0.6696219976607192,5.0,10950.0,8484842.510130854,960.9590884670886,18892659.96130597
1377.0,0.9937317505049164,5.0,10950.0,4504332.491335272,1012.9764255163129,18892659.96130597
1378.0,0.7548944388819003,5.0,10950.0,7439914.449984148,974.0997456885534,18892659.96130597
1379.0,1.5453867106830739,5.0,11000.0,-2378872.9542000145,1096.573528021125,18922659.96130597
1380.0,0.24469335783656643,5.0,11000.0,13625704.747997046,898.6591853472464,18922659.96130597
1381.0,0.5310750100534869,5.0,11000.0,10111527.812364787,941.8162908832833,18922659.96130597
1382.0,1.8872323465927447,5.0,11000.0,-6555910.142749164,1153.5424768383143,18922659.96130597
1383.0,1.5427420254738786,5.0,11000.0,-2305397.733759705,1097.0765244962429,18922659.96130597
1384.0,1.7301966975173393,5.0,11000.0,-4600806.1940016,1130.34402834996,18922659.96130597
1385.0,2.1938688304524288,5.0,11000.0,-10296610.737179589,1198.325277403375,18922659.96130597
1386.0,0.6799564868441257,5.0,11000.0,8326861.097867106,963.9379501368292,18922659.96130597
1387.0,0.9467321895971832,5.0,11050.0,4941498.474239899,1007.0031570105832,18952659.96130597
1388.0,1.2735655509043848,5.0,11050.0,918297.4872566722,1055.2456371621945,18952659.96130597
1389.0,2.2898024552502223,5.0,11050.0,-11596721.87721027,1211.7314620616135,18952659.96130597
1390.0,-0.17395193258562314,5.0,11050.0,18756689.888421588,836.1770353243788,18952659.96130597
1391.0,2.1709507352892743,5.0,11050.0,-10128181.483356927,1193.4547447587452,18952659.96130597
1392.0,1.8804142028864321,5.0,11050.0,-6544643.450788459,1146.6221686285169,18952659.96130597
1393.0,0.6038861777871216,5.0,11050.0,9181832.307692613,952.8842301373642,18952659.96130597
1394.0,0.1675850901287692,5.0,11050.0,14557103.583945595,882.0676200972867,18952659.96130597
1395.0,1.7404695539812307,5.0,11100.0,-4935550.715588253,1130.7936156503565,18982659.96130597
1396.0,2.333508226925212,5.0,11100.0,-12245504.726485956,1216.2623731618812,18982659.96130597
1397.0,2.379800843428189,5.0,11100.0,-12813177.213299187,1225.5793060846274,18982659.96130597
1398.0,1.0469111644300417,5.0,11100.0,3630448.52233019,1025.1603326085224,18982659.96130597
1399.0,1.2270252378635567,5.0,11100.0,1402673.9489547964,1044.0692005763558,18982659.96130597
1400.0,1.3755662697200677,5.0,11100.0,-434753.36245622486,1075.214366697666,18982659.96130597
1401.0,0.9167184042532979,5.0,11100.0,5222767.249113156,998.1534106939346,18982659.96130597
1402.0,1.5690193068535416,5.0,11100.0,-2828542.496483391,1096.2297379139898,18982659.96130597
1403.0,1.8200662450639413,5.0,11100.0,-5927878.668959236,1136.5395768063156,18982659.96130597
1404.0,0.16721340225215675,5.0,11100.0,14463060.21655619,881.1089735484387,18982659.96130597
1405.0,1.6421683810016612,5.0,11100.0,-3737532.55195799,1107.5663278375882,18982659.96130597
1406.0,1.8800184556716548,5.0,11100.0,-6671145.355453076,1146.345893887987,18982659.96130597
1407.0,2.23394261052687,5.0,11100.0,-11038814.088582657,1201.3667228261147,18982659.96130597
1408.0,0.3871251073778983,5.0,11100.0,11744103.520288818,917.8190547143754,18982659.96130597
1409.0,1.4619874419596055,5.0,11100.0,-1523149.3724563234,1085.0845448682662,18982659.96130597
1410.0,2.8404324413797104,5.0,11100.0,-18533900.498385973,1297.6121609845318,18982659.96130597
1411.0,0.7803892264801022,5.0,11100.0,6878493.644207976,978.7098531887158,18982659.96130597
1412.0,0.9918841135236285,5.0,11150.0,4154148.533202244,1011.9594235773529,19012659.96130597
1413.0,1.6299305610704353,5.0,11150.0,-3737028.883497117,1106.5915979457614,19012659.96130597
1414.0,3.133236318046234,5.0,11150.0,-22320338.36700242,1341.0889067242197,19012659.96130597
1415.0,1.4537763801719166,5.0,11100.0,-1459405.3879597653,1083.2685774280546,18982659.96130597
1416.0,1.6740051797798534,5.0,11100.0,-4190819.861584273,1115.2406596827327,18982659.96130597
1417.0,1.8534413721499297,5.0,11100.0,-6419667.569690757,1144.3049004205309,18982659.96130597
1418.0,2.152232404874768,5.0,11100.0,-10122305.115180386,1187.502990044553,18982659.96130597
1419.0,0.7661653992465562,5.0,11100.0,6962050.238953341,975.8631429039106,18982659.96130597
1420.0,2.01015128726993,5.0,11100.0,-8404715.982249618,1165.9263279377471,18982659.96130597
1421.0,0.8177232788224327,5.0,11100.0,6292046.686275986,983.5416966671451,18982659.96130597
1422.0,1.279438396551054,5.0,11100.0,579862.8820532737,1051.554171443573,18982659.96130597
1423.0,0.654596023440873,5.0,11100.0,8277327.645026911,959.4086668150734,18982659.96130597
1424.0,0.9732208828442754,5.0,11100.0,4336912.427797064,1009.7295310832875,18982659.96130597
1425.0,0.8333687692840588,5.0,11100.0,6057580.497170158,989.386774447991,18982659.96130597
1426.0,1.972974548168568,5.0,11100.0,-8005224.32591719,1163.040539060159,18982659.96130597
1427.0,-0.3622318360964787,5.0,11100.0,20807366.88135246,798.0710825102744,18982659.96130597
1428.0,1.4446797524857544,5.0,11100.0,-1485717.976434799,1084.473253621604,18982659.96130597
1429.0,1.3159553731200857,5.0,11100.0,109143.67271116003,1063.363075997619,18982659.96130597
1430.0,1.4174308323107105,5.0,11100.0,-1136459.6606672462,1074.3254723623252,18982659.96130597
1431.0,1.8504088972117554,5.0,11100.0,-6473046.122818852,1145.5414634570157,18982659.96130597
1432.0,0.17824256563311014,5.0,11100.0,14162982.454611452,885.9070320107049,18982659.96130597
1433.0,2.3630447868233198,5.0,11100.0,-12790334.270814419,1225.0297274529767,18982659.96130597
1434.0,1.4319738928602312,5.0,11100.0,-1297575.189569015,1084.107314494045,18982659.96130597
1435.0,2.730458328125999,5.0,11100.0,-17318196.38671228,1277.6154769315824,18982659.96130597
1436.0,0.8874367980004436,5.0,11100.0,5419046.5761664575,994.8546554421737,18982659.96130597
1437.0,1.1334229487697343,5.0,11100.0,2377489.0590541596,1030.845453001657,18982659.96130597
1438.0,0.7809066951295742,5.0,11100.0,6722195.7369027855,977.658625810582,18982659.96130597
1439.0,1.9073206426834624,5.0,11100.0,-7178876.201508261,1151.4652400085117,18982659.96130597
1440.0,0.7888935873517773,5.0,11100.0,6619186.504997787,977.748896058185,18982659.96130597
1441.0,0.4427797510110727,5.0,11100.0,10888014.185482733,928.7721795817606,18982659.96130597
1442.0,2.461509776064789,5.0,11100.0,-14018464.905803528,1235.7976046172903,18982659.96130597
1443.0,1.2529435573925962,5.0,11100.0,895805.2547782492,1053.02935748509,18982659.96130597
1444.0,2.2302163661775873,5.0,11100.0,-11163333.600257747,1200.7881583518076,18982659.96130597
1445.0,1.6152085781377714,5.0,11100.0,-3578081.8441159735,1105.6917920359328,18982659.96130597
1446.0,1.693970558631987,5.0,11050.0,-4435984.815986218,1115.564297996499,18952659.96130597
1447.0,2.648300359490574,5.0,11050.0,-16200301.250112362,1266.9052558686544,18952659.96130597
1448.0,1.492815677110464,5.0,11050.0,-1976997.831540606,1082.5263807962638,18952659.96130597
1449.0,1.9179510997954026,5.0,11050.0,-7229014.330465478,1149.943829304871,18952659.96130597
1450.0,2.314771780897815,5.0,11050.0,-12133352.333022512,1212.2590778858244,18952659.96130597
1451.0,1.0744886082885543,5.0,11050.0,3127543.527693431,1020.2549176337205,18952659.96130597
1452.0,0.7460890304960497,5.0,11050.0,7153996.251534027,971.4640095643888,18952659.96130597
1453.0,1.589444441970799,5.0,11000.0,-3133460.437039621,1104.5885947927352,18922659.96130597
1454.0,1.0162998191449093,5.0,11000.0,3903221.0934388572,1008.1447837821128,18922659.96130597
1455.0,1.9347240490016766,5.0,11000.0,-7404172.590366542,1157.052091702708,18922659.96130597
1456.0,1.6149285927558443,5.0,11000.0,-3480951.480893422,1104.3664685077167,18922659.96130597
1457.0,0.3016318977644006,5.0,11000.0,12661078.39249242,905.8681689413401,18922659.96130597
1458.0,2.0206856085541745,5.0,11000.0,-8491356.347462673,1171.800875349412,18922659.96130597
1459.0,1.0327012527538306,5.0,11000.0,3654266.034877857,1020.7802078664814,18922659.96130597
1460.0,2.0015964070371917,5.0,10950.0,-8143344.316439622,1166.0096405220338,18892659.96130597
1461.0,2.372478778599623,5.0,10950.0,-12703948.31734759,1222.303981160313,18892659.96130597
1462.0,1.1136815483913525,5.0,10950.0,2744776.934751598,1028.2415794103476,18892659.96130597
1463.0,1.4262972076456295,5.0,10950.0,-1105549.09618124,1081.815224438328,18892659.96130597
1464.0,1.3690750231128774,5.0,10950.0,-413214.2496914333,1071.6785887520628,18892659.96130597
1465.0,1.3255236716924736,5.0,10950.0,111933.13519131392,1060.6404495254974,18892659.96130597
1466.0,2.0177958509708356,5.0,10900.0,-8272052.307287789,1171.1014648807463,18862659.96130597
1467.0,1.4720267893357715,5.0,10900.0,-1589462.3817044143,1081.5768429860123,18862659.96130597
1468.0,2.0294219870908483,5.0,10900.0,-8433688.657967687,1170.7546876275867,18862659.96130597
1469.0,1.2644441146048004,5.0,10900.0,934158.6658726716,1049.704006117367,18862659.96130597
1470.0,1.8719753332324593,5.0,10900.0,-6526705.423652481,1143.072929663896,18862659.96130597
1471.0,3.0326178993119823,5.0,10850.0,-20623712.260877386,1320.2956859624228,18832659.96130597
1472.0,0.3276417356052179,5.0,10850.0,12472618.445512908,906.7654720209965,18832659.96130597
1473.0,2.1874676611868473,5.0,10850.0,-10310897.949115148,1193.5496833141071,18832659.96130597
1474.0,2.7401263895574877,5.0,10850.0,-17091386.695694022,1278.073054149359,18832659.96130597
1475.0,1.8648131736662643,5.0,10850.0,-6395348.383004885,1141.549824124042,18832659.96130597
1476.0,1.2398087586195814,5.0,10800.0,1343966.0333622266,1047.7014279676046,18802659.96130597
1477.0,0.4187796759555549,5.0,10800.0,11356780.52920291,921.5310857512845,18802659.96130597
1478.0,1.430489788655886,5.0,10800.0,-1025696.9614148177,1080.3700898109505,18802659.96130597
1479.0,1.7214181464321783,5.0,10800.0,-4594772.579057597,1125.5736048971592,18802659.96130597
1480.0,1.9822933640953009,5.0,10750.0,-7670408.233981018,1163.9611572369936,18772659.96130597
1481.0,-0.24056227990912848,5.0,10750.0,19440534.148476064,825.4470013494888,18772659.96130597
1482.0,0.8638585720429042,5.0,10750.0,5954506.793860112,989.2618429360494,18772659.96130597
1483.0,1.997872961915692,5.0,10750.0,-7885998.353825358,1165.1163489092078,18772659.96130597
1484.0,0.8778775244794081,5.0,10700.0,5882340.877459585,989.4978848383876,18742659.96130597
1485.0,1.225558092988022,5.0,10700.0,1645487.431927017,1049.642457962762,18742659.96130597
1486.0,0.11558050684681964,5.0,10700.0,15168779.76298562,873.4662547171455,18742659.96130597
1487.0,2.3793444185860197,5.0,10700.0,-12405575.723513257,1228.0965231444013,18742659.96130597
1488.0,1.483717629454878,5.0,10650.0,-1373254.5923309755,1092.7782928795589,18712659.96130597
1489.0,1.7979908630993933,5.0,10650.0,-5193016.126345627,1133.8795173416509,18712659.96130597
1490.0,1.898851187061294,5.0,10650.0,-6418973.822140164,1149.3712108486943,18712659.96130597
1491.0,0.2030571891520001,5.0,10600.0,14295596.459567508,890.4046299559163,18682659.96130597
1492.0,-0.05944012917319563,5.0,10600.0,17482827.237719662,851.1296432422255,18682659.96130597
1493.0,0.8539228772915708,5.0,10600.0,6397455.702242035,992.1620041681202,18682659.96130597
1494.0,1.34378287140267,5.0,10550.0,572865.6792650558,1062.1008219034834,18652659.96130597
1495.0,0.9944206405357665,5.0,10550.0,4822615.563415191,1008.7051745639149,18652659.96130597
1496.0,2.087860945736826,5.0,10550.0,-8420244.490783192,1181.518166853346,18652659.96130597
1497.0,2.974422635778348,5.0,10500.0,-19013470.506984882,1315.1419263009016,18622659.96130597
1498.0,1.483652128044218,5.0,10500.0,-962562.1865695929,1082.2958102699715,18622659.96130597
1499.0,1.5431457602497227,5.0,10450.0,-1568913.5973397074,1093.3488375500108,18592659.96130597
1500.0,1.1189092587681042,5.0,10450.0,3556449.4795545135,1028.6815460561777,18592659.96130597
1501.0,-1.1292642110758018,5.0,10450.0,30724475.239583395,682.7859838537997,18592659.96130597
1502.0,1.161225487600487,5.0,10400.0,3154378.6558841458,1042.0898301149025,18562659.96130597
1503.0,2.82987475457732,5.0,10400.0,-16965483.1257404,1298.3121272973854,18562659.96130597
1504.0,1.7025392034162987,5.0,10400.0,-3352358.800956522,1115.6429339716224,18562659.96130597
1505.0,1.2596450436812523,5.0,10400.0,1996905.1936731488,1051.8698920124193,18562659.96130597
1506.0,2.945355713077177,5.0,10350.0,-18199323.685196154,1314.6287142140065,18532659.96130597
1507.0,3.1287445719271076,5.0,10350.0,-20408336.733203333,1340.3344194848794,18532659.96130597
